transaction_id,investor_id,amfi_code,date,transaction_type,amount_rupees,amount_crore,state,age_group,age,city,city_tier,net_amount_crore,data_status
TX010534,INV002067,146549,2025-05-21,SIP,4038.080000,0.000404,Karnataka,26-35,26,Other City,Tier 3,0.000404,Deterministic illustrative investor transaction
TX006910,INV002728,119250,2025-05-21,Lumpsum,60674.300000,0.006067,Telangana,36-45,37,Hyderabad,Tier 1,0.006067,Deterministic illustrative investor transaction
TX009337,INV000353,148404,2025-05-21,Lumpsum,30826.430000,0.003083,Uttar Pradesh,18-25,21,Lucknow,Tier 2,0.003083,Deterministic illustrative investor transaction
TX004402,INV006712,120843,2025-05-21,SIP,10021.230000,0.001002,Maharashtra,36-45,36,Mumbai,Tier 1,0.001002,Deterministic illustrative investor transaction
TX014582,INV003834,140353,2025-05-21,Lumpsum,147538.120000,0.014754,Karnataka,26-35,32,Bengaluru,Tier 1,0.014754,Deterministic illustrative investor transaction
TX005924,INV008459,119076,2025-05-21,SIP,22283.350000,0.002228,Delhi,36-45,43,Other City,Tier 3,0.002228,Deterministic illustrative investor transaction
TX003313,INV008522,129046,2025-05-21,Lumpsum,114742.500000,0.011474,Maharashtra,46-55,47,Mumbai,Tier 1,0.011474,Deterministic illustrative investor transaction
TX018306,INV008715,120492,2025-05-21,SIP,5176.030000,0.000518,Gujarat,56+,67,Ahmedabad,Tier 2,0.000518,Deterministic illustrative investor transaction
TX001225,INV006936,120046,2025-05-21,SIP,12525.350000,0.001253,Maharashtra,56+,71,Mumbai,Tier 1,0.001253,Deterministic illustrative investor transaction
TX006619,INV005263,120166,2025-05-21,SIP,6572.420000,0.000657,Maharashtra,18-25,20,Mumbai,Tier 1,0.000657,Deterministic illustrative investor transaction
TX007991,INV005859,118632,2025-05-22,Redemption,117255.200000,0.011726,Telangana,36-45,39,Hyderabad,Tier 1,-0.011726,Deterministic illustrative investor transaction
TX012364,INV004349,119160,2025-05-22,Lumpsum,39140.460000,0.003914,West Bengal,18-25,21,Kolkata,Tier 1,0.003914,Deterministic illustrative investor transaction
TX023709,INV007323,144546,2025-05-22,Lumpsum,87880.390000,0.008788,Tamil Nadu,26-35,30,Chennai,Tier 1,0.008788,Deterministic illustrative investor transaction
TX016929,INV003556,119528,2025-05-22,Redemption,49907.020000,0.004991,Maharashtra,26-35,28,Mumbai,Tier 1,-0.004991,Deterministic illustrative investor transaction
TX001343,INV005213,133839,2025-05-22,SIP,10481.400000,0.001048,Punjab,56+,67,Ludhiana,Tier 2,0.001048,Deterministic illustrative investor transaction
TX020120,INV001363,118955,2025-05-22,SIP,4962.170000,0.000496,Rajasthan,18-25,22,Jaipur,Tier 2,0.000496,Deterministic illustrative investor transaction
TX021526,INV001277,120046,2025-05-22,SIP,2476.860000,0.000248,Maharashtra,26-35,29,Mumbai,Tier 1,0.000248,Deterministic illustrative investor transaction
TX003021,INV004615,119292,2025-05-22,SIP,4185.050000,0.000419,Tamil Nadu,26-35,34,Chennai,Tier 1,0.000419,Deterministic illustrative investor transaction
TX011238,INV004067,144546,2025-05-22,SIP,8947.430000,0.000895,West Bengal,36-45,42,Kolkata,Tier 1,0.000895,Deterministic illustrative investor transaction
TX001842,INV000699,122639,2025-05-22,SIP,10806.780000,0.001081,Uttar Pradesh,36-45,42,Lucknow,Tier 2,0.001081,Deterministic illustrative investor transaction
TX012533,INV008088,122639,2025-05-22,SIP,1976.940000,0.000198,Maharashtra,26-35,26,Mumbai,Tier 1,0.000198,Deterministic illustrative investor transaction
TX005330,INV005035,119076,2025-05-22,Redemption,69241.710000,0.006924,West Bengal,36-45,41,Kolkata,Tier 1,-0.006924,Deterministic illustrative investor transaction
TX005882,INV002188,118424,2025-05-23,Lumpsum,50072.640000,0.005007,Delhi,56+,57,New Delhi,Tier 1,0.005007,Deterministic illustrative investor transaction
TX012404,INV004197,140353,2025-05-23,SIP,3909.960000,0.000391,Tamil Nadu,46-55,48,Chennai,Tier 1,0.000391,Deterministic illustrative investor transaction
TX014173,INV000503,122639,2025-05-23,Lumpsum,144171.430000,0.014417,Maharashtra,56+,65,Mumbai,Tier 1,0.014417,Deterministic illustrative investor transaction
TX001405,INV007954,119250,2025-05-23,Lumpsum,70117.580000,0.007012,Maharashtra,26-35,26,Mumbai,Tier 1,0.007012,Deterministic illustrative investor transaction
TX006050,INV006877,129046,2025-05-23,SIP,3824.080000,0.000382,Maharashtra,26-35,27,Mumbai,Tier 1,0.000382,Deterministic illustrative investor transaction
TX017457,INV005710,119598,2025-05-23,Lumpsum,181848.140000,0.018185,Tamil Nadu,46-55,52,Chennai,Tier 1,0.018185,Deterministic illustrative investor transaction
TX015009,INV006837,118955,2025-05-23,SIP,7693.980000,0.000769,Maharashtra,26-35,32,Mumbai,Tier 1,0.000769,Deterministic illustrative investor transaction
TX000811,INV006685,122639,2025-05-23,Lumpsum,97944.450000,0.009794,Punjab,56+,60,Other City,Tier 3,0.009794,Deterministic illustrative investor transaction
TX021144,INV003988,129046,2025-05-23,SIP,8862.150000,0.000886,West Bengal,36-45,38,Kolkata,Tier 1,0.000886,Deterministic illustrative investor transaction
TX006230,INV004206,120264,2025-05-23,SIP,6849.670000,0.000685,Uttar Pradesh,36-45,36,Lucknow,Tier 2,0.000685,Deterministic illustrative investor transaction
TX004526,INV007603,119160,2025-05-23,SIP,3518.490000,0.000352,West Bengal,26-35,29,Other City,Tier 3,0.000352,Deterministic illustrative investor transaction
TX018676,INV006586,140353,2025-05-23,Redemption,87515.500000,0.008752,West Bengal,56+,58,Kolkata,Tier 1,-0.008752,Deterministic illustrative investor transaction
TX019359,INV007255,118535,2025-05-23,SIP,8929.940000,0.000893,Rajasthan,36-45,36,Jaipur,Tier 2,0.000893,Deterministic illustrative investor transaction
TX015803,INV008831,120492,2025-05-23,Lumpsum,263294.550000,0.026329,Telangana,26-35,26,Hyderabad,Tier 1,0.026329,Deterministic illustrative investor transaction
TX011753,INV001800,129046,2025-05-23,Lumpsum,82346.680000,0.008235,Maharashtra,18-25,22,Mumbai,Tier 1,0.008235,Deterministic illustrative investor transaction
TX004969,INV008675,140353,2025-05-23,Lumpsum,100938.630000,0.010094,Maharashtra,46-55,51,Mumbai,Tier 1,0.010094,Deterministic illustrative investor transaction
TX023636,INV005080,118617,2025-05-23,SIP,3785.000000,0.000378,Tamil Nadu,26-35,31,Chennai,Tier 1,0.000378,Deterministic illustrative investor transaction
TX012325,INV004174,119292,2025-05-23,SIP,16091.960000,0.001609,Maharashtra,36-45,43,Mumbai,Tier 1,0.001609,Deterministic illustrative investor transaction
TX017765,INV000998,120492,2025-05-23,Redemption,44028.420000,0.004403,Tamil Nadu,18-25,22,Chennai,Tier 1,-0.004403,Deterministic illustrative investor transaction
TX003927,INV003565,144546,2025-05-23,SIP,4435.700000,0.000444,Delhi,26-35,31,New Delhi,Tier 1,0.000444,Deterministic illustrative investor transaction
TX003108,INV001890,119250,2025-05-23,Lumpsum,100634.910000,0.010063,Delhi,56+,59,New Delhi,Tier 1,0.010063,Deterministic illustrative investor transaction
TX017290,INV008952,120264,2025-05-23,Lumpsum,120300.510000,0.012030,Uttar Pradesh,36-45,37,Lucknow,Tier 2,0.012030,Deterministic illustrative investor transaction
TX011392,INV003153,119076,2025-05-24,Redemption,35739.260000,0.003574,Maharashtra,46-55,49,Mumbai,Tier 1,-0.003574,Deterministic illustrative investor transaction
TX012806,INV008545,120166,2025-05-24,SIP,20370.070000,0.002037,Maharashtra,46-55,48,Mumbai,Tier 1,0.002037,Deterministic illustrative investor transaction
TX017088,INV005698,118632,2025-05-24,SIP,8202.080000,0.000820,Maharashtra,26-35,35,Mumbai,Tier 1,0.000820,Deterministic illustrative investor transaction
TX003882,INV001136,120465,2025-05-24,SIP,6599.540000,0.000660,Telangana,46-55,55,Other City,Tier 3,0.000660,Deterministic illustrative investor transaction
TX015374,INV006350,118275,2025-05-24,SIP,24102.160000,0.002410,Telangana,56+,64,Hyderabad,Tier 1,0.002410,Deterministic illustrative investor transaction
TX015941,INV008325,122639,2025-05-24,Lumpsum,95006.090000,0.009501,Uttar Pradesh,18-25,24,Lucknow,Tier 2,0.009501,Deterministic illustrative investor transaction
TX005175,INV004917,129046,2025-05-24,Redemption,37865.980000,0.003787,Karnataka,46-55,47,Bengaluru,Tier 1,-0.003787,Deterministic illustrative investor transaction
TX001542,INV009082,120030,2025-05-24,Redemption,30020.920000,0.003002,Telangana,26-35,29,Hyderabad,Tier 1,-0.003002,Deterministic illustrative investor transaction
TX010665,INV007399,120492,2025-05-24,SIP,9680.940000,0.000968,Telangana,46-55,50,Hyderabad,Tier 1,0.000968,Deterministic illustrative investor transaction
TX018645,INV003981,122639,2025-05-24,SIP,17561.050000,0.001756,Delhi,46-55,53,New Delhi,Tier 1,0.001756,Deterministic illustrative investor transaction
TX020382,INV006330,144546,2025-05-24,SIP,5346.260000,0.000535,Gujarat,36-45,37,Ahmedabad,Tier 2,0.000535,Deterministic illustrative investor transaction
TX004590,INV004315,148404,2025-05-24,Lumpsum,55908.220000,0.005591,Delhi,26-35,34,New Delhi,Tier 1,0.005591,Deterministic illustrative investor transaction
TX009888,INV000908,118955,2025-05-24,SIP,4215.960000,0.000422,Karnataka,56+,61,Bengaluru,Tier 1,0.000422,Deterministic illustrative investor transaction
TX016155,INV003953,148404,2025-05-24,SIP,4213.700000,0.000421,Tamil Nadu,26-35,29,Chennai,Tier 1,0.000421,Deterministic illustrative investor transaction
TX019165,INV007143,148404,2025-05-24,SIP,6884.960000,0.000688,Punjab,26-35,28,Ludhiana,Tier 2,0.000688,Deterministic illustrative investor transaction
TX001096,INV008559,119528,2025-05-25,Redemption,26314.020000,0.002631,Maharashtra,36-45,40,Mumbai,Tier 1,-0.002631,Deterministic illustrative investor transaction
TX008594,INV005311,119018,2025-05-25,SIP,4846.260000,0.000485,Karnataka,56+,64,Bengaluru,Tier 1,0.000485,Deterministic illustrative investor transaction
TX017120,INV007466,120843,2025-05-25,Redemption,122858.270000,0.012286,Maharashtra,36-45,42,Mumbai,Tier 1,-0.012286,Deterministic illustrative investor transaction
TX011652,INV002193,118535,2025-05-25,Redemption,38486.980000,0.003849,Delhi,56+,65,New Delhi,Tier 1,-0.003849,Deterministic illustrative investor transaction
TX017769,INV006109,120586,2025-05-25,SIP,4097.680000,0.000410,Tamil Nadu,46-55,47,Chennai,Tier 1,0.000410,Deterministic illustrative investor transaction
TX004897,INV005688,119528,2025-05-25,Lumpsum,167304.910000,0.016730,Uttar Pradesh,46-55,48,Lucknow,Tier 2,0.016730,Deterministic illustrative investor transaction
TX014106,INV005551,120564,2025-05-25,SIP,27690.490000,0.002769,Uttar Pradesh,46-55,48,Other City,Tier 3,0.002769,Deterministic illustrative investor transaction
TX019122,INV005236,118535,2025-05-25,Lumpsum,49802.340000,0.004980,Punjab,56+,57,Ludhiana,Tier 2,0.004980,Deterministic illustrative investor transaction
TX016408,INV007905,148404,2025-05-25,SIP,19605.880000,0.001961,Telangana,46-55,47,Hyderabad,Tier 1,0.001961,Deterministic illustrative investor transaction
TX009554,INV009139,120843,2025-05-25,Lumpsum,125140.460000,0.012514,Madhya Pradesh,26-35,28,Indore,Tier 2,0.012514,Deterministic illustrative investor transaction
TX000553,INV001246,146549,2025-05-25,Lumpsum,43916.950000,0.004392,West Bengal,26-35,26,Kolkata,Tier 1,0.004392,Deterministic illustrative investor transaction
TX013179,INV002044,120030,2025-05-25,SIP,6360.740000,0.000636,Gujarat,36-45,41,Ahmedabad,Tier 2,0.000636,Deterministic illustrative investor transaction
TX012641,INV007888,118424,2025-05-25,Redemption,55856.080000,0.005586,Uttar Pradesh,46-55,51,Lucknow,Tier 2,-0.005586,Deterministic illustrative investor transaction
TX015229,INV008840,118424,2025-05-25,Lumpsum,37186.000000,0.003719,West Bengal,46-55,48,Kolkata,Tier 1,0.003719,Deterministic illustrative investor transaction
TX022060,INV002380,120465,2025-05-25,SIP,5183.900000,0.000518,Telangana,18-25,23,Hyderabad,Tier 1,0.000518,Deterministic illustrative investor transaction
TX007321,INV006161,140353,2025-05-25,SIP,6171.630000,0.000617,Maharashtra,46-55,55,Mumbai,Tier 1,0.000617,Deterministic illustrative investor transaction
TX017743,INV006993,119250,2025-05-25,SIP,4997.210000,0.000500,Maharashtra,26-35,35,Mumbai,Tier 1,0.000500,Deterministic illustrative investor transaction
TX009151,INV001786,122639,2025-05-25,Lumpsum,29529.920000,0.002953,Karnataka,26-35,28,Bengaluru,Tier 1,0.002953,Deterministic illustrative investor transaction
TX021849,INV008876,120492,2025-05-25,SIP,7955.430000,0.000796,Delhi,56+,69,New Delhi,Tier 1,0.000796,Deterministic illustrative investor transaction
TX016565,INV004962,120492,2025-05-25,SIP,26867.950000,0.002687,Telangana,56+,61,Other City,Tier 3,0.002687,Deterministic illustrative investor transaction
TX008500,INV007258,119598,2025-05-25,Lumpsum,38826.650000,0.003883,Delhi,56+,66,New Delhi,Tier 1,0.003883,Deterministic illustrative investor transaction
TX015745,INV004000,120492,2025-05-25,SIP,2281.580000,0.000228,Karnataka,26-35,32,Other City,Tier 3,0.000228,Deterministic illustrative investor transaction
TX014131,INV004420,120492,2025-05-25,Lumpsum,198518.530000,0.019852,Punjab,36-45,43,Ludhiana,Tier 2,0.019852,Deterministic illustrative investor transaction
TX007749,INV005961,119160,2025-05-26,Redemption,26963.820000,0.002696,Maharashtra,46-55,52,Mumbai,Tier 1,-0.002696,Deterministic illustrative investor transaction
TX004731,INV008063,148404,2025-05-26,SIP,2548.870000,0.000255,Tamil Nadu,26-35,26,Chennai,Tier 1,0.000255,Deterministic illustrative investor transaction
TX009058,INV004086,140353,2025-05-26,SIP,6208.250000,0.000621,Telangana,36-45,43,Hyderabad,Tier 1,0.000621,Deterministic illustrative investor transaction
TX008999,INV007843,120843,2025-05-26,Redemption,216655.040000,0.021666,Gujarat,26-35,29,Ahmedabad,Tier 2,-0.021666,Deterministic illustrative investor transaction
TX009850,INV002821,122639,2025-05-26,SIP,2363.380000,0.000236,Gujarat,36-45,36,Ahmedabad,Tier 2,0.000236,Deterministic illustrative investor transaction
TX022229,INV008884,118632,2025-05-26,SIP,3526.360000,0.000353,Gujarat,26-35,28,Ahmedabad,Tier 2,0.000353,Deterministic illustrative investor transaction
TX016117,INV003442,148404,2025-05-26,SIP,11405.550000,0.001141,Telangana,26-35,31,Hyderabad,Tier 1,0.001141,Deterministic illustrative investor transaction
TX014136,INV003536,120264,2025-05-26,SIP,31907.640000,0.003191,Delhi,36-45,36,New Delhi,Tier 1,0.003191,Deterministic illustrative investor transaction
TX014796,INV008299,118531,2025-05-26,SIP,22682.670000,0.002268,Gujarat,36-45,42,Ahmedabad,Tier 2,0.002268,Deterministic illustrative investor transaction
TX005551,INV007334,119250,2025-05-26,SIP,857.100000,0.000086,Telangana,46-55,53,Hyderabad,Tier 1,0.000086,Deterministic illustrative investor transaction
TX002012,INV000562,148404,2025-05-26,SIP,7777.640000,0.000778,Maharashtra,36-45,44,Other City,Tier 3,0.000778,Deterministic illustrative investor transaction
TX015960,INV007627,140353,2025-05-26,Lumpsum,125454.800000,0.012545,Rajasthan,26-35,31,Jaipur,Tier 2,0.012545,Deterministic illustrative investor transaction
TX014809,INV001006,118535,2025-05-26,SIP,3254.900000,0.000325,Maharashtra,18-25,22,Mumbai,Tier 1,0.000325,Deterministic illustrative investor transaction
TX018127,INV004358,122639,2025-05-26,Lumpsum,128615.430000,0.012862,Karnataka,26-35,29,Bengaluru,Tier 1,0.012862,Deterministic illustrative investor transaction
TX022889,INV001682,118424,2025-05-26,SIP,15535.560000,0.001554,Delhi,46-55,48,New Delhi,Tier 1,0.001554,Deterministic illustrative investor transaction
TX019519,INV007045,119160,2025-05-26,SIP,2932.640000,0.000293,Maharashtra,18-25,22,Mumbai,Tier 1,0.000293,Deterministic illustrative investor transaction
TX001259,INV001730,144546,2025-05-26,SIP,7635.950000,0.000764,Tamil Nadu,46-55,47,Chennai,Tier 1,0.000764,Deterministic illustrative investor transaction
TX012395,INV007432,118535,2025-05-26,SIP,4772.340000,0.000477,Punjab,26-35,35,Ludhiana,Tier 2,0.000477,Deterministic illustrative investor transaction
TX013559,INV008550,148404,2025-05-26,SIP,6896.320000,0.000690,Telangana,26-35,29,Hyderabad,Tier 1,0.000690,Deterministic illustrative investor transaction
TX004371,INV007824,118531,2025-05-26,SIP,5163.230000,0.000516,Punjab,36-45,39,Ludhiana,Tier 2,0.000516,Deterministic illustrative investor transaction
TX014921,INV003510,119076,2025-05-26,Lumpsum,65990.060000,0.006599,Tamil Nadu,26-35,28,Chennai,Tier 1,0.006599,Deterministic illustrative investor transaction
TX006056,INV006793,148404,2025-05-26,Lumpsum,89969.530000,0.008997,Madhya Pradesh,36-45,42,Indore,Tier 2,0.008997,Deterministic illustrative investor transaction
TX022358,INV004026,120046,2025-05-26,Redemption,57396.010000,0.005740,Delhi,26-35,34,New Delhi,Tier 1,-0.005740,Deterministic illustrative investor transaction
TX000751,INV007653,120492,2025-05-27,SIP,6919.330000,0.000692,Maharashtra,26-35,29,Mumbai,Tier 1,0.000692,Deterministic illustrative investor transaction
TX017752,INV004197,119528,2025-05-27,SIP,14087.560000,0.001409,Tamil Nadu,36-45,37,Chennai,Tier 1,0.001409,Deterministic illustrative investor transaction
TX006878,INV001353,118275,2025-05-27,Lumpsum,70570.110000,0.007057,Telangana,46-55,51,Hyderabad,Tier 1,0.007057,Deterministic illustrative investor transaction
TX009026,INV008238,118275,2025-05-27,SIP,9660.430000,0.000966,Maharashtra,46-55,49,Mumbai,Tier 1,0.000966,Deterministic illustrative investor transaction
TX015900,INV007137,120152,2025-05-27,Lumpsum,63232.350000,0.006323,Telangana,46-55,46,Hyderabad,Tier 1,0.006323,Deterministic illustrative investor transaction
TX013515,INV002374,120564,2025-05-27,SIP,12643.540000,0.001264,Rajasthan,46-55,48,Jaipur,Tier 2,0.001264,Deterministic illustrative investor transaction
TX009434,INV004564,141925,2025-05-27,SIP,3654.550000,0.000365,Maharashtra,56+,68,Mumbai,Tier 1,0.000365,Deterministic illustrative investor transaction
TX010208,INV001219,141925,2025-05-27,Redemption,61303.170000,0.006130,Delhi,56+,56,New Delhi,Tier 1,-0.006130,Deterministic illustrative investor transaction
TX020282,INV000789,120586,2025-05-27,SIP,26731.740000,0.002673,West Bengal,26-35,31,Kolkata,Tier 1,0.002673,Deterministic illustrative investor transaction
TX017515,INV008111,118632,2025-05-27,SIP,8910.870000,0.000891,Delhi,56+,71,New Delhi,Tier 1,0.000891,Deterministic illustrative investor transaction
TX006054,INV003465,119250,2025-05-27,SIP,5140.240000,0.000514,Delhi,26-35,29,Other City,Tier 3,0.000514,Deterministic illustrative investor transaction
TX005975,INV001227,118632,2025-05-27,SIP,15520.190000,0.001552,Kerala,46-55,49,Kochi,Tier 2,0.001552,Deterministic illustrative investor transaction
TX019659,INV006562,120046,2025-05-27,SIP,3228.470000,0.000323,West Bengal,56+,58,Kolkata,Tier 1,0.000323,Deterministic illustrative investor transaction
TX007456,INV006287,118955,2025-05-27,Redemption,38479.510000,0.003848,Maharashtra,56+,57,Other City,Tier 3,-0.003848,Deterministic illustrative investor transaction
TX023272,INV007006,119528,2025-05-27,SIP,5635.680000,0.000564,Madhya Pradesh,26-35,34,Indore,Tier 2,0.000564,Deterministic illustrative investor transaction
TX019487,INV000552,119718,2025-05-27,SIP,3328.270000,0.000333,Tamil Nadu,36-45,41,Chennai,Tier 1,0.000333,Deterministic illustrative investor transaction
TX009934,INV003239,119250,2025-05-27,SIP,5352.650000,0.000535,Telangana,46-55,55,Hyderabad,Tier 1,0.000535,Deterministic illustrative investor transaction
TX009933,INV003775,148404,2025-05-27,SIP,3932.780000,0.000393,Telangana,26-35,33,Hyderabad,Tier 1,0.000393,Deterministic illustrative investor transaction
TX009763,INV006669,120166,2025-05-27,SIP,1199.660000,0.000120,Maharashtra,18-25,18,Mumbai,Tier 1,0.000120,Deterministic illustrative investor transaction
TX012584,INV008756,118632,2025-05-28,SIP,2976.500000,0.000298,Uttar Pradesh,56+,60,Lucknow,Tier 2,0.000298,Deterministic illustrative investor transaction
TX021362,INV001364,118632,2025-05-28,Lumpsum,135529.210000,0.013553,Maharashtra,36-45,42,Mumbai,Tier 1,0.013553,Deterministic illustrative investor transaction
TX015795,INV003700,120030,2025-05-28,Lumpsum,61649.190000,0.006165,Madhya Pradesh,46-55,52,Indore,Tier 2,0.006165,Deterministic illustrative investor transaction
TX003251,INV006932,119718,2025-05-28,SIP,3162.680000,0.000316,Gujarat,56+,72,Ahmedabad,Tier 2,0.000316,Deterministic illustrative investor transaction
TX018049,INV002264,120392,2025-05-28,SIP,1274.670000,0.000127,Tamil Nadu,18-25,22,Chennai,Tier 1,0.000127,Deterministic illustrative investor transaction
TX014863,INV006748,120492,2025-05-28,Lumpsum,30321.200000,0.003032,West Bengal,18-25,24,Other City,Tier 3,0.003032,Deterministic illustrative investor transaction
TX001477,INV001483,120152,2025-05-28,SIP,12247.260000,0.001225,Punjab,46-55,47,Ludhiana,Tier 2,0.001225,Deterministic illustrative investor transaction
TX014580,INV003098,118632,2025-05-28,Lumpsum,52457.540000,0.005246,Maharashtra,26-35,31,Mumbai,Tier 1,0.005246,Deterministic illustrative investor transaction
TX019898,INV004152,118955,2025-05-28,Lumpsum,75907.100000,0.007591,Maharashtra,26-35,33,Mumbai,Tier 1,0.007591,Deterministic illustrative investor transaction
TX022666,INV005105,120843,2025-05-28,SIP,1903.850000,0.000190,Karnataka,18-25,20,Bengaluru,Tier 1,0.000190,Deterministic illustrative investor transaction
TX016729,INV000303,129046,2025-05-28,SIP,14261.100000,0.001426,Maharashtra,36-45,45,Other City,Tier 3,0.001426,Deterministic illustrative investor transaction
TX000095,INV008201,120656,2025-05-28,SIP,7369.190000,0.000737,Maharashtra,36-45,38,Mumbai,Tier 1,0.000737,Deterministic illustrative investor transaction
TX003078,INV001315,120166,2025-05-28,Lumpsum,137672.820000,0.013767,Rajasthan,46-55,54,Jaipur,Tier 2,0.013767,Deterministic illustrative investor transaction
TX007502,INV001466,120166,2025-05-29,SIP,10253.750000,0.001025,Uttar Pradesh,26-35,28,Lucknow,Tier 2,0.001025,Deterministic illustrative investor transaction
TX010829,INV007462,118535,2025-05-29,SIP,4137.290000,0.000414,Maharashtra,26-35,30,Mumbai,Tier 1,0.000414,Deterministic illustrative investor transaction
TX003073,INV004374,146549,2025-05-29,SIP,6588.540000,0.000659,Telangana,26-35,28,Hyderabad,Tier 1,0.000659,Deterministic illustrative investor transaction
TX002932,INV004373,119076,2025-05-29,Redemption,185069.040000,0.018507,West Bengal,46-55,48,Kolkata,Tier 1,-0.018507,Deterministic illustrative investor transaction
TX002443,INV008715,120492,2025-05-29,Redemption,125238.670000,0.012524,Madhya Pradesh,46-55,54,Indore,Tier 2,-0.012524,Deterministic illustrative investor transaction
TX023875,INV005205,144546,2025-05-29,SIP,9226.350000,0.000923,Delhi,26-35,35,New Delhi,Tier 1,0.000923,Deterministic illustrative investor transaction
TX004638,INV008334,129046,2025-05-29,Redemption,75901.800000,0.007590,Kerala,26-35,29,Kochi,Tier 2,-0.007590,Deterministic illustrative investor transaction
TX021256,INV000194,119598,2025-05-29,SIP,4765.930000,0.000477,Maharashtra,36-45,38,Mumbai,Tier 1,0.000477,Deterministic illustrative investor transaction
TX017061,INV008307,118617,2025-05-30,Redemption,97175.910000,0.009718,Delhi,36-45,38,New Delhi,Tier 1,-0.009718,Deterministic illustrative investor transaction
TX022656,INV009077,118825,2025-05-30,SIP,5866.700000,0.000587,West Bengal,36-45,39,Kolkata,Tier 1,0.000587,Deterministic illustrative investor transaction
TX000243,INV005068,120392,2025-05-30,Lumpsum,185531.020000,0.018553,Karnataka,56+,68,Other City,Tier 3,0.018553,Deterministic illustrative investor transaction
TX011711,INV001099,119528,2025-05-30,SIP,8309.430000,0.000831,Delhi,46-55,50,New Delhi,Tier 1,0.000831,Deterministic illustrative investor transaction
TX015630,INV003003,118269,2025-05-30,SIP,10202.470000,0.001020,Uttar Pradesh,46-55,53,Lucknow,Tier 2,0.001020,Deterministic illustrative investor transaction
TX016236,INV009278,119292,2025-05-30,SIP,17060.040000,0.001706,Gujarat,36-45,39,Ahmedabad,Tier 2,0.001706,Deterministic illustrative investor transaction
TX012648,INV003110,120843,2025-05-30,SIP,4488.360000,0.000449,Karnataka,36-45,39,Bengaluru,Tier 1,0.000449,Deterministic illustrative investor transaction
TX007804,INV008142,120843,2025-05-30,Lumpsum,241141.610000,0.024114,Rajasthan,46-55,54,Jaipur,Tier 2,0.024114,Deterministic illustrative investor transaction
TX008432,INV001576,120392,2025-05-30,Lumpsum,84986.360000,0.008499,Madhya Pradesh,56+,71,Indore,Tier 2,0.008499,Deterministic illustrative investor transaction
TX009811,INV009209,146549,2025-05-30,Redemption,149139.670000,0.014914,Madhya Pradesh,56+,72,Indore,Tier 2,-0.014914,Deterministic illustrative investor transaction
TX023443,INV007932,119292,2025-05-30,Lumpsum,89778.520000,0.008978,Telangana,36-45,44,Hyderabad,Tier 1,0.008978,Deterministic illustrative investor transaction
TX015099,INV009084,148404,2025-05-30,SIP,5752.540000,0.000575,Tamil Nadu,36-45,39,Chennai,Tier 1,0.000575,Deterministic illustrative investor transaction
TX001381,INV008752,120492,2025-05-30,SIP,9774.320000,0.000977,Maharashtra,26-35,28,Mumbai,Tier 1,0.000977,Deterministic illustrative investor transaction
TX009563,INV002103,144546,2025-05-30,SIP,2816.360000,0.000282,Maharashtra,18-25,21,Mumbai,Tier 1,0.000282,Deterministic illustrative investor transaction
TX018087,INV009309,118269,2025-05-30,SIP,3422.110000,0.000342,Maharashtra,18-25,18,Mumbai,Tier 1,0.000342,Deterministic illustrative investor transaction
TX001880,INV007474,120465,2025-05-30,Redemption,76603.920000,0.007660,Maharashtra,26-35,27,Mumbai,Tier 1,-0.007660,Deterministic illustrative investor transaction
TX007218,INV004127,120586,2025-05-30,Redemption,144557.380000,0.014456,Rajasthan,46-55,48,Jaipur,Tier 2,-0.014456,Deterministic illustrative investor transaction
TX016597,INV005347,118955,2025-05-30,SIP,2874.950000,0.000287,Karnataka,18-25,22,Bengaluru,Tier 1,0.000287,Deterministic illustrative investor transaction
TX005615,INV009437,119598,2025-05-31,Lumpsum,121152.580000,0.012115,Telangana,56+,60,Hyderabad,Tier 1,0.012115,Deterministic illustrative investor transaction
TX012829,INV003507,120264,2025-05-31,SIP,24446.600000,0.002445,Delhi,26-35,29,New Delhi,Tier 1,0.002445,Deterministic illustrative investor transaction
TX004227,INV007132,141925,2025-05-31,SIP,4852.640000,0.000485,West Bengal,36-45,44,Kolkata,Tier 1,0.000485,Deterministic illustrative investor transaction
TX022056,INV000481,129046,2025-05-31,Lumpsum,323552.540000,0.032355,West Bengal,26-35,29,Kolkata,Tier 1,0.032355,Deterministic illustrative investor transaction
TX011180,INV000949,120843,2025-05-31,SIP,3253.010000,0.000325,Uttar Pradesh,26-35,30,Lucknow,Tier 2,0.000325,Deterministic illustrative investor transaction
TX017181,INV001190,118479,2025-05-31,SIP,8035.680000,0.000804,Karnataka,46-55,55,Bengaluru,Tier 1,0.000804,Deterministic illustrative investor transaction
TX018192,INV000998,122639,2025-05-31,Lumpsum,58826.430000,0.005883,Kerala,36-45,45,Kochi,Tier 2,0.005883,Deterministic illustrative investor transaction
TX014434,INV003707,120267,2025-05-31,SIP,6283.060000,0.000628,Uttar Pradesh,26-35,33,Lucknow,Tier 2,0.000628,Deterministic illustrative investor transaction
TX008413,INV000833,140353,2025-05-31,Redemption,31363.910000,0.003136,Uttar Pradesh,18-25,19,Lucknow,Tier 2,-0.003136,Deterministic illustrative investor transaction
